num,date,color1,difficulty1,connection1,word11,word12,word13,word14,color2,difficulty2,connection2,word21,word22,word23,word24,color3,difficulty3,connection3,word31,word32,word33,word34,color4,difficulty4,connection4,word41,word42,word43,word44
56,2023 Aug 6,YELLOW,1,CLASSIC ARCADE GAMES,ASTEROIDS,BREAKOUT,FROGGER,PONG,GREEN,2,DANCES,HUSTLE,SALSA,SWING,TANGO,BLUE,3,TOUCHSCREEN GESTURES,PINCH,SPREAD,SWIPE,TAP,PURPLE,4,RAPPERS MINUS NUMBERS,CENT,CHAINZ,PAC,SAVAGE
55,2023 Aug 5,YELLOW,1,CLASSIC TOYS,BLOCKS,DOLL,TOP,YO-YO,GREEN,2,WORDS WITH THREE G'S,BAGGAGE,EGGNOG,GIGGLE,LEGGINGS,BLUE,3,SHAKESPEARE CHARACTERS,DUNCAN,JULIET,PUCK,VIOLA,PURPLE,4,___ STICK,FISH,HOCKEY,MEMORY,SELFIE
54,2023 Aug 4,YELLOW,1,PLACES FOR WORSHIP,ALTAR,RELIQUARY,SHRINE,TEMPLE,GREEN,2,CARTOON CATS,FELIX,GARFIELD,SYLVESTER,TOM,BLUE,3,PRESIDENTIAL FIRST NAMES,CALVIN,CHESTER,GROVER,HARRY,PURPLE,4,___ ROAD,ABBEY,HIGH,ROCKY,SILK
53,2023 Aug 3,YELLOW,1,ANIMAL GROUP NAMES,COLONY,HERD,PRIDE,SWARM,GREEN,2,STONED,BAKED,BLAZED,HIGH,LIT,BLUE,3,AP CLASSES,BIO,CHEM,GOV,STATS,PURPLE,4,TAXONOMY RANKS,CLASS,DOMAIN,FAMILY,ORDER
52,2023 Aug 2,YELLOW,1,COMPUTER EQUIPMENT,KEYBOARD,MONITOR,MOUSE,SPEAKER,GREEN,2,RODENTS,GERBIL,HAMSTER,RAT,VOLE,BLUE,3,MUSICAL INSTRUMENTS,HARP,HORN,ORGAN,TRIANGLE,PURPLE,4,SYNONYMS FOR COMPLAIN,CARP,GRIPE,GROUSE,MOAN
51,2023 Aug 1,YELLOW,1,LONG SANDWICHES,HERO,HOAGIE,GRINDER,SUB,GREEN,2,DATING APPS,BUMBLE,HINGE,MATCH,TINDER,BLUE,3,VAMPIRE MOVIES,BLADE,LOST BOYS,NEAR DARK,TWILIGHT,PURPLE,4,ADAMS,ANT,DRIVER,SCOTT,WEST
50,2023 Jul 31,YELLOW,1,UNITS OF LENGTH,FOOT,INCH,MILE,YARD,GREEN,2,TYPES OF PAINT,ACRYLIC,OIL,TEMPERA,WATERCOLOR,BLUE,3,DEEP-FRIED FOOD,FALAFEL,KATSU,SAMOSA,SCHNITZEL,PURPLE,4,STARTS OF U.S. COINS,DIM,NICK,PEN,QUART
49,2023 Jul 30,YELLOW,1,RELATIVES,AUNT,COUSIN,MOTHER,NEPHEW,GREEN,2,SYNONYMS FOR OFFBEAT,DAFFY,KOOKY,QUIRKY,WACKY,BLUE,3,DISNEY DUCKS,DAISY,DEWEY,DONALD,SCROOGE,PURPLE,4,___ CLOCK,ALARM,BIOLOGICAL,CUCKOO,GRANDFATHER
48,2023 Jul 29,YELLOW,1,FABRICS,CORDUROY,DENIM,LINEN,TWEED,GREEN,2,APPARITIONS,GHOST,PHANTOM,SPECTER,SPIRIT,BLUE,3,SYNONYMS FOR BOTHER,NEEDLE,POKE,RIB,TEASE,PURPLE,4,DISNEY CHARACTERS,BEAST,GENIE,SCAR,STITCH
47,2023 Jul 28,YELLOW,1,BIOMES,DESERT,FOREST,GRASSLAND,TUNDRA,GREEN,2,LIZARDS,CHAMELEON,GECKO,IGUANA,MONITOR,BLUE,3,YOGA POSES,COBRA,LOTUS,TREE,WARRIOR,PURPLE,4,DANCES WHEN DOUBLED,CAN,CHA,GO,NAE
46,2023 Jul 27,YELLOW,1,MOVIE TITLE CITIES,CHICAGO,MUNICH,PHILADELPHIA,RIO,GREEN,2,FASHION MAGAZINES,ALLURE,ELLE,GLAMOUR,W,BLUE,3,STORMS,BLIZZARD,CYCLONE,SQUALL,TORNADO,PURPLE,4,COCKTAILS,COSMOPOLITAN,HURRICANE,MANHATTAN,SCREWDRIVER
45,2023 Jul 26,YELLOW,1,MODES OF TRANSPORTATION,BOAT,CAR,PLANE,TRAIN,GREEN,2,NBA PLAYERS,KING,MAGIC,SUN,THUNDER,BLUE,3,FAST FOOD CHAINS,CHECKERS,OUTBACK,SONIC,SUBWAY,PURPLE,4,BAND NAMES MINUS COLORS,DAY,FLOYD,SABBATH,STRIPES
44,2023 Jul 25,YELLOW,1,STATES OF MATTER,GAS,LIQUID,PLASMA,SOLID,GREEN,2,EDIT MENU COMMANDS,COPY,CUT,PASTE,UNDO,BLUE,3,DEFEAT BADLY,CRUSH,ROUT,SHELLAC,TRASH,PURPLE,4,ANAGRAMS,LEAST,SLATE,STALE,TESLA
43,2023 Jul 24,YELLOW,1,SYNONYMS FOR ANGRY,FURIOUS,INCENSED,IRATE,LIVID,GREEN,2,THINGS THAT ARE YELLOW,BANANA,CANARY,SCHOOL BUS,SUNFLOWER,BLUE,3,MARINE BIRDS,BOOBY,GULL,PELICAN,PUFFIN,PURPLE,4,___ BOYS,BEACH,BEASTIE,HARDY,LOST
42,2023 Jul 23,YELLOW,1,SCUBA GEAR,FINS,MASK,SNORKEL,TANK,GREEN,2,PUNCTUATION MARKS,COLON,COMMA,HYPHEN,PERIOD,BLUE,3,RUN QUICKLY,BOLT,DASH,RACE,SPRINT,PURPLE,4,___ CAT,DOJA,FAT,HOUSE,JUNGLE
41,2023 Jul 22,YELLOW,1,BOTTLED WATER BRANDS,DASANI,EVIAN,FIJI,VOSS,GREEN,2,SLANG FOR COFFEE,BREW,JAVA,JOE,MUD,BLUE,3,ISLAND COUNTRIES,CUBA,JAPAN,MALTA,PALAU,PURPLE,4,CEREAL MASCOTS,LUCKY,POP,SAM,TONY
40,2023 Jul 21,YELLOW,1,WOODWINDS,BASSOON,CLARINET,FLUTE,OBOE,GREEN,2,COVERINGS,CAP,COVER,LID,TOP,BLUE,3,SUNGLASSES,AVIATOR,CAT EYE,WAYFARER,WRAPAROUND,PURPLE,4,SEALS,HARBOR,HARP,HOODED,MONK
39,2023 Jul 20,YELLOW,1,TIMEKEEPING DEVICES,CLOCK,HOURGLASS,SUNDIAL,WATCH,GREEN,2,HAIRSTYLES,BOB,CROP,PIXIE,SHAG,BLUE,3,UNITS OF MEASURE,HERTZ,MOLE,NEWTON,SECOND,PURPLE,4,DR. ___,EVIL,J,NO,PEPPER
38,2023 Jul 19,YELLOW,1,TREES,ASH,CEDAR,MAPLE,PINE,GREEN,2,LAND FORMATIONS,HILL,MOUNTAIN,PLATEAU,VALLEY,BLUE,3,BAGEL FLAVORS,EVERYTHING,ONION,PLAIN,POPPY,PURPLE,4,STREETS ON SCREEN,ELM,FEAR,JUMP,SESAME
37,2023 Jul 18,YELLOW,1,MARINE MAMMALS,DOLPHIN,MANATEE,OTTER,SEAL,GREEN,2,BIKE PARTS,BRAKE,CHAIN,SADDLE,SPOKE,BLUE,3,SYNONYMS FOR SELL,HAWK,MOVE,PEDDLE,VEND,PURPLE,4,COUNTRIES WHEN "A" IS ADDED,CHIN,CUB,MALT,TONG
36,2023 Jul 17,YELLOW,1,MARSUPIALS,KANGAROO,KOALA,WALLABY,WOMBAT,GREEN,2,CHOCOLATE BARS,CHUNKY,CRUNCH,MARS,MOUNDS,BLUE,3,SLANG FOR MONEY,CHEDDAR,DOUGH,PAPER,STACKS,PURPLE,4,NAKED ___,EYE,GUN,MOLE RAT,TRUTH
35,2023 Jul 16,YELLOW,1,U.S. COINS,DIME,NICKEL,PENNY,QUARTER,GREEN,2,METAL ELEMENTS,IRON,LEAD,TIN,ZINC,BLUE,3,LUCKY CHARMS MARSHMALLOWS,CLOVER,HORSESHOE,MOON,RAINBOW,PURPLE,4,___ AND ___,AGAIN,HALF,NECK,SO
34,2023 Jul 15,YELLOW,1,PLEASANT SMELLS,AROMA,BOUQUET,FRAGRANCE,SCENT,GREEN,2,MUSIC GENRES,BLUES,COUNTRY,FUNK,SOUL,BLUE,3,ROCK PAPER SCISSORS,PAPER,ROCK,SCISSORS,SHOOT,PURPLE,4,MALE ANIMALS,BOAR,BUCK,BULL,JACK
33,2023 Jul 14,YELLOW,1,BOATS,FERRY,JUNK,TUG,YACHT,GREEN,2,SANDWICHES,CLUB,CUBAN,MELT,SUB,BLUE,3,CUTS OF BEEF,FLANK,LOIN,ROUND,SHANK,PURPLE,4,NICKNAMES THAT ARE VERBS,CHUCK,JOSH,ROB,SUE
32,2023 Jul 13,YELLOW,1,SHOE PARTS,HEEL,LACE,SOLE,TONGUE,GREEN,2,BOARD GAMES,CLUE,RISK,SORRY,TROUBLE,BLUE,3,FICTIONAL SPIES,BOND,HUNT,RYAN,SMART,PURPLE,4,RUBBER ___,BAND,CEMENT,DUCKIE,SOUL
31,2023 Jul 12,YELLOW,1,VEGETABLES THAT ARE ALSO FRUITS,CUCUMBER,EGGPLANT,PEPPER,TOMATO,GREEN,2,3-D SHAPES,CONE,CUBE,PYRAMID,SPHERE,BLUE,3,WORDS WITH "i",MAC,PAD,PHONE,POD,PURPLE,4,WORDS WITH TWO PRONUNCIATIONS,JOB,LIMA,MOBILE,POLISH
30,2023 Jul 11,YELLOW,1,NFL PLAYERS,BRONCO,COWBOY,PACKER,RAVEN,GREEN,2,PASTA SHAPES,BOWTIE,ELBOW,SHELL,SPIRAL,BLUE,3,JOINTS,HIP,KNEE,SHOULDER,WRIST,PURPLE,4,MOVIES WITH "!",AIRPLANE,MOTHER,OKLAHOMA,THEM
29,2023 Jul 10,YELLOW,1,WINGED INSECTS,FLY,GNAT,MOTH,WASP,GREEN,2,ARITHMETIC OPERATIONS,ADD,DIVIDE,MULTIPLY,SUBTRACT,BLUE,3,FISH,TANG,TETRA,SKATE,SOLE,PURPLE,4,___ CAT,ALLEY,COOL,COPY,LAP
28,2023 Jul 9,YELLOW,1,SEVEN DWARFS,BASHFUL,DOC,GRUMPY,HAPPY,GREEN,2,FILE EXTENSIONS,GIF,PDF,TIFF,ZIP,BLUE,3,FLIGHTLESS BIRDS,EMU,KIWI,OSTRICH,PENGUIN,PURPLE,4,TROPICAL FRUITS,BANANA,COCONUT,MANGO,PINEAPPLE
27,2023 Jul 8,YELLOW,1,HATS,BERET,BOWLER,FEDORA,FEZ,GREEN,2,ORGANS,HEART,KIDNEY,LIVER,LUNG,BLUE,3,PARTS OF A BOOK,COVER,JACKET,PAGE,SPINE,PURPLE,4,JACK ___,ASS,KNIFE,POT,RABBIT
26,2023 Jul 7,YELLOW,1,EUROPEAN COUNTRIES,DENMARK,GREECE,POLAND,PORTUGAL,GREEN,2,SYNONYMS FOR IMITATE,COPY,ECHO,MIMIC,PARROT,BLUE,3,TOMS,CRUISE,HOLLAND,PETTY,WAITS,PURPLE,4,WORDS SPELLED WITH ROMAN NUMERALS,DILL,LIVID,MILD,MIX
25,2023 Jul 6,YELLOW,1,DESSERTS,CHEESECAKE,FLAN,MOUSSE,TIRAMISU,GREEN,2,MILD OATHS,DARN,FUDGE,HECK,SHOOT,BLUE,3,ANIMALS WITH TUSKS,ELEPHANT,HIPPO,NARWHAL,WARTHOG,PURPLE,4,MUSTACHES,HANDLEBAR,HORSESHOE,PENCIL,WALRUS
24,2023 Jul 5,YELLOW,1,CANDY BARS,BOUNTY,CRUNCH,HEATH,MILKY WAY,GREEN,2,VIDEO GAME CONSOLES,DREAMCAST,GENESIS,SWITCH,WII,BLUE,3,EAR PARTS,ANVIL,COCHLEA,HAMMER,STIRRUP,PURPLE,4,BAND NAMES MINUS NUMBERS,BLINK,MAROON,SUM,U
23,2023 Jul 4,YELLOW,1,60's BAND MEMBERS,BEACH BOY,BEATLE,BYRD,MONKEE,GREEN,2,DANCE FADS,DOUGIE,MACARENA,MASHED POTATO,TWIST,BLUE,3,MAGAZINES,FORTUNE,ROLLING STONE,VOGUE,WIRED,PURPLE,4,THINGS WITH LINKS,CHAIN,GOLF COURSE,SAUSAGE,WEBSITE
22,2023 Jul 3,YELLOW,1,DOG BREEDS,BOXER,DALMATIAN,HUSKY,POODLE,GREEN,2,ANIMAL NOSES,BEAK,MUZZLE,SNOUT,TRUNK,BLUE,3,TRAFFIC SIGNS,DETOUR,SLOW,STOP,YIELD,PURPLE,4,SOUND ___,ASLEEP,BARRIER,BITE,WAVE
21,2023 Jul 2,YELLOW,1,MUSIC GENRES,JAZZ,POP,PUNK,RAP,GREEN,2,WEB BROWSERS,CHROME,EDGE,OPERA,SAFARI,BLUE,3,LITTLE WOMEN SISTERS,AMY,BETH,JO,MEG,PURPLE,4,LIL ___ RAPPERS,BABY,JON,KIM,WAYNE
20,2023 Jul 1,YELLOW,1,GRAINS,BARLEY,OAT,RYE,SPELT,GREEN,2,ROYAL TITLES,BARON,EARL,KING,PRINCE,BLUE,3,UNIVERSITIES,BROWN,DUKE,HOWARD,RICE,PURPLE,4,BEST DIRECTOR OSCAR WINNERS,BONG,FORD,LEE,STONE
19,2023 Jun 30,YELLOW,1,OFF-WHITE SHADES,CREAM,EGGSHELL,IVORY,VANILLA,GREEN,2,ANTI-VAMPIRE,CRUCIFIX,GARLIC,MIRROR,STAKE,BLUE,3,KINDS OF MEAT,BEEF,PORK,POULTRY,VENISON,PURPLE,4,SYNONYMS FOR ARGUMENT,ROW,QUARREL,SPAT,TIFF
18,2023 Jun 29,YELLOW,1,MUSCLES- INFORMALLY,LAT,PEC,QUAD,TRI,GREEN,2,AWARDS,CUP,MEDAL,RIBBON,TROPHY,BLUE,3,TITLE TV DOCTORS,GREY,HOUSE,HOWSER,QUINN,PURPLE,4,NFL PLAYERS,BEAR,BILL,BROWN,COMMANDER
17,2023 Jun 28,YELLOW,1,NECKWEAR,ASCOT,BOLO,SCARF,TIE,GREEN,2,SHIP DIRECTIONS,BOW,PORT,STARBOARD,STERN,BLUE,3,DETERGENTS,ALL,ERA,GAIN,TIDE,PURPLE,4,___ TRIANGLE,ACUTE,BERMUDA,LOVE,RIGHT
16,2023 Jun 27,YELLOW,1,COFFEE DRINKS,AMERICANO,CAPPUCCINO,ESPRESSO,LATTE,GREEN,2,TREE NUTS,ALMOND,CASHEW,PECAN,WALNUT,BLUE,3,SHADES OF GREEN,EMERALD,FOREST,KELLY,OLIVE,PURPLE,4,MR. ___,BEAN,CLEAN,FOX,PEANUT
15,2023 Jun 26,YELLOW,1,BIRD SOUNDS,CAW,CHIRP,CLUCK,TWEET,GREEN,2,COLORS,BROWN,PINK,TURQUOISE,VIOLET,BLUE,3,FISHING GEAR,LURE,REEL,ROD,TACKLE,PURPLE,4,FICTIONAL PIRATES,HOOK,JONES,SILVER,SPARROW
14,2023 Jun 25,YELLOW,1,BEDS,BUNK,CANOPY,MURPHY,TRUNDLE,GREEN,2,FAMOUS BROTHERS,JONAS,MARX,WARNER,WRIGHT,BLUE,3,HONDAS,ACCORD,CIVIC,PASSPORT,PILOT,PURPLE,4,VIDEO GAME CHARACTERS,CRASH,LINK,MARIO,SONIC
13,2023 Jun 24,YELLOW,1,AIRLINES,FRONTIER,SPIRIT,UNITED,VIRGIN,GREEN,2,GREEK LETTERS,BETA,CHI,DELTA,IOTA,BLUE,3,SILENT "G",GNAT,GNAW,GNOCCHI,GNOME,PURPLE,4,HOMOPHONES,GNU,KNEW,NEW,NU
12,2023 Jun 23,YELLOW,1,ANIMAL GROUP NAMES,FLOCK,PACK,POD,SCHOOL,GREEN,2,DEADLY SINS,ENVY,GREED,LUST,PRIDE,BLUE,3,SLOW ANIMALS,LORIS,SLOTH,SNAIL,TORTOISE,PURPLE,4,TRIG FUNCTIONS,COT,SEC,SIN,TAN
11,2023 Jun 22,YELLOW,1,SPICES BEGINNING WITH "C",CARDAMOM,CLOVE,CORIANDER,CUMIN,GREEN,2,TERMS OF ENDEARMENT,BOO,HONEY,SUGAR,SWEETIE,BLUE,3,THINGS WITH WINGS,AIRPLANE,ANGEL,BIRD,PEGASUS,PURPLE,4,SPICE GIRLS,BABY,GINGER,POSH,SCARY
10,2023 Jun 21,YELLOW,1,FRUIT,DATE,KIWI,LEMON,ORANGE,GREEN,2,COUNTRIES,CHAD,GEORGIA,JORDAN,TOGO,BLUE,3,BIRDS,CRANE,JAY,SWALLOW,TURKEY,PURPLE,4,ZODIAC SYMBOLS,FISH,GOAT,SCALES,TWINS
9,2023 Jun 20,YELLOW,1,SPORTS,CRICKET,FENCING,POLO,SQUASH,GREEN,2,TOPS,CAMI,HALTER,TANK,TEE,BLUE,3,VEGETABLES,BEET,CARROT,CORN,ONION,PURPLE,4,INSECTS,ANT,BEETLE,MANTIS,TERMITE
8,2023 Jun 19,YELLOW,1,BOARD GAMES,BACKGAMMON,CHECKERS,CHESS,GO,GREEN,2,MATTRESS SIZES,FULL,KING,QUEEN,TWIN,BLUE,3,THINGS THAT ARE RED,CHERRY,FIRE TRUCK,RUBY,STOP SIGN,PURPLE,4,THINGS WITH KEYS,CRYPTOGRAPHY,FLORIDA,LOCKSMITH,PIANO
7,2023 Jun 18,YELLOW,1,LEG PARTS,ANKLE,KNEE,SHIN,THIGH,GREEN,2,BABY ANIMALS,CALF,CUB,JOEY,KID,BLUE,3,SLANG FOR TOILET,CAN,HEAD,JOHN,THRONE,PURPLE,4,___ FISH THAT AREN'T FISH,CRAY,JELLY,SILVER,STAR
6,2023 Jun 17,YELLOW,1,MONOPOLY SQUARES,BOARDWALK,CHANCE,GO,JAIL,GREEN,2,SHADES OF BLUE,BABY,MIDNIGHT,POWDER,ROYAL,BLUE,3,RAPPERS,COMMON,FUTURE,ICE CUBE,Q-TIP,PURPLE,4,MEMBERS OF A SEPTET,SEA,SIN,SISTER,WONDER
5,2023 Jun 16,YELLOW,1,STREAMING SERVICES,HULU,NETFLIX,PEACOCK,PRIME,GREEN,2,CONDIMENTS,KETCHUP,MAYO,RELISH,TARTAR,BLUE,3,SYNONYMS FOR SAD,BLUE,DOWN,GLUM,LOW,PURPLE,4,CLUE CHARACTERS,GREEN,MUSTARD,PLUM,SCARLET
4,2023 Jun 15,YELLOW,1,SNEAKER BRANDS,ADIDAS,NIKE,PUMA,REEBOK,GREEN,2,MUSICALS BEGINNING WITH "C",CABARET,CAROUSEL,CATS,CHICAGO,BLUE,3,CLEANING VERBS,DUST,MOP,SWEEP,VACUUM,PURPLE,4,___ MAN SUPERHEROES,BAT,IRON,SPIDER,SUPER
3,2023 Jun 14,YELLOW,1,FACIAL FEATURES,CHEEK,EYE,MOUTH,NOSE,GREEN,2,SYNONYMS FOR EAT,CHOW,GOBBLE,SCARF,WOLF,BLUE,3,DOG BREEDS- INFORMALLY,LAB,PEKE,PIT,POM,PURPLE,4,MEMBERS OF A TRIO,AMIGO,KING,STOOGE,TENOR
2,2023 Jun 13,YELLOW,1,FOOTWEAR,BOOT,LOAFER,PUMP,SNEAKER,GREEN,2,UNITS OF LENGTH,FOOT,LEAGUE,MILE,YARD,BLUE,3,MAGAZINES,ESSENCE,PEOPLE,TIME,US,PURPLE,4,LETTER HOMOPHONES,ARE,QUEUE,SEA,WHY
1,2023 Jun 12,YELLOW,1,WET WEATHER,HAIL,RAIN,SLEET,SNOW,GREEN,2,NBA TEAMS,BUCKS,HEAT,JAZZ,NETS,BLUE,3,KEYBOARD KEYS,OPTION,RETURN,SHIFT,TAB,PURPLE,4,PALINDROMES,KAYAK,LEVEL,MOM,RACE CAR
